Date,CSBGC0.SW
2008-09-26,74.02352142333984
2008-09-29,75.20820617675781
2008-09-30,75.7021713256836
2008-10-01,76.15782928466797
2008-10-02,76.37285614013672
2008-10-03,75.6668472290039
2008-10-06,75.9833984375
2008-10-07,75.76610565185547
2008-10-08,76.06084442138672
2008-10-09,75.75935363769531
2008-10-10,74.85614776611328
2008-10-13,73.93831634521484
2008-10-14,73.59658813476562
2008-10-15,73.43128204345703
2008-10-16,73.52083587646484
2008-10-17,73.49996948242188
2008-10-20,73.24187469482422
2008-10-21,73.64118957519531
2008-10-22,74.1684799194336
2008-10-23,74.19705200195312
2008-10-24,74.85258483886719
2008-10-27,75.10650634765625
2008-10-28,74.81550598144531
2008-10-29,74.54589080810547
2008-10-30,74.4458999633789
2008-10-31,73.91570281982422
2008-11-03,73.92870330810547
2008-11-04,73.74943542480469
2008-11-05,73.82508850097656
2008-11-06,74.27049255371094
2008-11-07,74.6192855834961
2008-11-10,74.66807556152344
2008-11-11,74.93507385253906
2008-11-12,74.9688949584961
2008-11-13,74.82830810546875
2008-11-14,75.41424560546875
2008-11-17,75.94879913330078
2008-11-18,76.0540542602539
2008-11-19,76.8194808959961
2008-11-20,78.76304626464844
2008-11-21,78.6472396850586
2008-11-24,78.34951782226562
2008-11-25,78.56002807617188
2008-11-26,79.48257446289062
2008-11-27,79.31416320800781
2008-11-28,79.24873352050781
2008-12-01,79.26075744628906
2008-12-02,79.99983978271484
2008-12-03,80.35848236083984
2008-12-04,80.51714324951172
2008-12-05,80.66826629638672
2008-12-08,80.36599731445312
2008-12-09,79.43521118164062
2008-12-10,79.307373046875
2008-12-11,79.64799499511719
2008-12-12,79.4261703491211
2008-12-15,79.76451110839844
2008-12-16,79.66301727294922
2008-12-17,80.1479721069336
2008-12-18,80.04045104980469
2008-12-19,80.0539779663086
2008-12-22,80.09607696533203
2008-12-23,79.99833679199219
2008-12-29,80.37803649902344
2008-12-30,79.94498443603516
2009-01-05,79.09611511230469
2009-01-06,78.98331451416016
2009-01-07,78.19386291503906
2009-01-08,77.81793975830078
2009-01-09,78.5698013305664
2009-01-12,78.75778198242188
2009-01-13,79.62903594970703
2009-01-14,80.34420013427734
2009-01-15,80.30662536621094
2009-01-16,78.91566467285156
2009-01-19,78.5698013305664
2009-01-20,78.5698013305664
2009-01-21,77.93073272705078
2009-01-22,77.73522186279297
2009-01-23,77.80293273925781
2009-01-26,77.39688873291016
2009-01-27,77.46456146240234
2009-01-28,79.16378021240234
2009-01-29,78.17882537841797
2009-01-30,77.90815734863281
2009-02-02,79.72767639160156
2009-02-03,78.9382095336914
2009-02-04,78.33675384521484
2009-02-05,79.72017669677734
2009-02-06,79.72017669677734
2009-02-09,79.39685821533203
2009-02-10,79.8404541015625
2009-02-11,80.26901245117188
2009-02-12,79.87051391601562
2009-02-13,80.449462890625
2009-02-16,80.98328399658203
2009-02-17,79.99833679199219
2009-02-18,80.5251693725586
2009-02-19,80.05097198486328
2009-02-20,80.74269104003906
2009-02-23,80.32916259765625
2009-02-24,80.4269027709961
2009-02-25,80.3366928100586
2009-02-26,79.49459075927734
2009-02-27,78.57227325439453
2009-03-02,78.62242889404297
2009-03-03,79.32168579101562
2009-03-04,78.87055969238281
2009-03-05,79.50737762451172
2009-03-06,79.5772933959961
2009-03-09,79.17881774902344
2009-03-10,79.67504119873047
2009-03-11,78.13373565673828
2009-03-12,78.45701599121094
2009-03-13,79.79264068603516
2009-03-16,79.67400360107422
2009-03-17,79.60736083984375
2009-03-18,79.7878189086914
2009-03-19,80.28933715820312
2009-03-20,79.62994384765625
2009-03-23,80.81035614013672
2009-03-24,79.96827697753906
2009-03-25,79.50212860107422
2009-03-26,79.47206115722656
2009-03-27,79.75775146484375
2009-03-30,78.675048828125
2009-03-31,78.62992858886719
2009-04-01,80.36676788330078
2009-04-02,78.59986114501953
2009-04-03,78.5698013305664
2009-04-06,78.38185119628906
2009-04-07,78.60906219482422
2009-04-08,78.44200897216797
2009-04-09,79.524658203125
2009-04-14,78.94573974609375
2009-04-15,80.25397491455078
2009-04-16,80.20887756347656
2009-04-17,78.94573974609375
2009-04-20,79.1412124633789
2009-04-21,80.07353973388672
2009-04-22,79.61492156982422
2009-04-23,79.3366928100586
2009-04-24,80.3742904663086
2009-04-27,79.77279663085938
2009-04-28,79.34423065185547
2009-04-29,79.82135772705078
2009-04-30,78.85549926757812
2009-05-04,78.23149108886719
2009-05-05,78.86302185058594
2009-05-06,79.01341247558594
2009-05-07,78.53219604492188
2009-05-08,78.19386291503906
2009-05-11,78.04348754882812
2009-05-12,77.74278259277344
2009-05-13,78.04348754882812
2009-05-14,77.90065002441406
2009-05-15,78.68257141113281
2009-05-18,78.07357025146484
2009-05-19,77.82544708251953
2009-05-20,77.93073272705078
2009-05-22,77.56229400634766
2009-05-25,76.73524475097656
2009-05-26,77.4420166015625
2009-05-27,76.29165649414062
2009-05-28,75.93827056884766
2009-05-29,76.13377380371094
2009-06-02,76.53977966308594
2009-06-03,76.59993743896484
2009-06-04,77.17886352539062
2009-06-05,76.9833755493164
2009-06-08,76.71271514892578
2009-06-09,76.65254211425781
2009-06-10,75.86309051513672
2009-06-11,76.6826171875
2009-06-12,76.61495971679688
2009-06-15,76.91569519042969
2009-06-16,76.85556030273438
2009-06-17,77.01345825195312
2009-06-18,77.4420166015625
2009-06-19,77.32170104980469
2009-06-22,76.74278259277344
2009-06-23,77.14124298095703
2009-06-24,77.21643829345703
2009-06-25,77.24655151367188
2009-06-26,76.7051773071289
2009-06-29,77.05103302001953
2009-06-30,76.87059783935547
2009-07-01,76.72772216796875
2009-07-02,76.89315032958984
2009-07-03,77.65531921386719
2009-07-06,77.81793975830078
2009-07-07,77.89312744140625
2009-07-08,77.40441131591797
2009-07-09,78.11116027832031
2009-07-10,77.27659606933594
2009-07-13,77.63750457763672
2009-07-14,78.21641540527344
2009-07-15,78.23899841308594
2009-07-16,77.33674621582031
2009-07-17,77.50215148925781
2009-07-20,77.91312408447266
2009-07-21,77.15632629394531
2009-07-22,77.14879608154297
2009-07-23,77.8630599975586
2009-07-24,77.89312744140625
2009-07-27,78.46453857421875
2009-07-28,78.84046936035156
2009-07-29,78.94573974609375
2009-07-30,78.84046936035156
2009-07-31,78.97582244873047
2009-08-03,78.85549926757812
2009-08-04,79.34423065185547
2009-08-05,79.19383239746094
2009-08-06,79.34423065185547
2009-08-07,78.47954559326172
2009-08-10,78.13373565673828
2009-08-11,78.5698013305664
2009-08-12,79.29911804199219
2009-08-13,78.63745880126953
2009-08-14,79.26902770996094
2009-08-17,79.85546112060547
2009-08-18,79.42692565917969
2009-08-19,78.94573974609375
2009-08-20,79.71263122558594
2009-08-21,79.47206115722656
2009-08-24,79.32168579101562
2009-08-25,79.64497375488281
2009-08-26,79.32168579101562
2009-08-27,79.69762420654297
2009-08-28,79.32168579101562
2009-08-31,79.4118881225586
2009-09-01,79.69762420654297
2009-09-02,79.2464828491211
2009-09-03,79.54721069335938
2009-09-04,79.42692565917969
2009-09-07,79.29911804199219
2009-09-08,79.13370513916016
2009-09-09,78.8479995727539
2009-09-10,77.93824768066406
2009-09-11,78.29161071777344
2009-09-14,79.1562728881836
2009-09-15,78.19386291503906
2009-09-16,78.23149108886719
2009-09-17,78.80287170410156
2009-09-18,78.94573974609375
2009-09-21,78.9908447265625
2009-09-22,78.63602447509766
2009-09-23,79.09611511230469
2009-09-24,79.38182067871094
2009-09-25,79.59233093261719
2009-09-28,79.00589752197266
2009-09-29,79.62994384765625
2009-09-30,79.9532470703125
2009-10-01,79.84796905517578
2009-10-02,79.5772933959961
2009-10-05,80.07353973388672
2009-10-06,80.07353973388672
2009-10-07,80.32916259765625
2009-10-08,80.1336898803711
2009-10-09,80.05850219726562
2009-10-12,79.62240600585938
2009-10-13,79.39685821533203
2009-10-14,79.82539367675781
2009-10-15,79.69762420654297
2009-10-16,79.45700073242188
2009-10-19,78.58436584472656
2009-10-20,78.62242889404297
2009-10-21,78.42693328857422
2009-10-22,78.41193389892578
2009-10-23,79.1186752319336
2009-10-26,78.98331451416016
2009-10-27,79.02091979980469
2009-10-28,79.84796905517578
2009-10-29,79.76526641845703
2009-10-30,79.88556671142578
2009-11-02,80.19384765625
2009-11-03,80.44193267822266
2009-11-04,79.36677551269531
2009-11-05,80.17127227783203
2009-11-06,80.44193267822266
2009-11-09,80.17127227783203
2009-11-10,79.73519897460938
2009-11-11,79.88556671142578
2009-11-12,79.99833679199219
2009-11-13,80.43443298339844
2009-11-16,80.449462890625
2009-11-17,80.449462890625
2009-11-18,80.49457550048828
2009-11-19,79.60736083984375
2009-11-20,80.36676788330078
2009-11-23,80.72013854980469
2009-11-24,81.1487045288086
2009-11-25,80.449462890625
2009-11-26,81.20133972167969
2009-11-27,81.34418487548828
2009-11-30,81.56975555419922
2009-12-01,80.91561889648438
2009-12-02,81.48703002929688
2009-12-03,81.44192504882812
2009-12-04,80.87049865722656
2009-12-07,80.67504119873047
2009-12-08,81.56975555419922
2009-12-09,80.79532623291016
2009-12-10,81.81033325195312
2009-12-11,80.97577667236328
2009-12-14,81.90055847167969
2009-12-15,81.9456787109375
2009-12-16,81.06598663330078
2009-12-17,82.15620422363281
2009-12-18,82.56971740722656
2009-12-21,81.998291015625
2009-12-22,81.68252563476562
2009-12-23,81.74266052246094
2009-12-28,82.33665466308594
2009-12-29,82.3291244506836
2009-12-30,82.2915267944336
2010-01-04,81.38928985595703
2010-01-05,80.79532623291016
2010-01-06,81.39683532714844
2010-01-07,81.61483764648438
2010-01-08,81.56221771240234
2010-01-11,81.05097961425781
2010-01-12,81.78026580810547
2010-01-13,82.23135375976562
2010-01-14,82.21635437011719
2010-01-15,81.56975555419922
2010-01-18,82.26897430419922
2010-01-19,80.46449279785156
2010-01-20,81.411865234375
2010-01-21,80.58478546142578
2010-01-22,81.01336669921875
2010-01-25,81.01336669921875
2010-01-26,81.01336669921875
2010-01-27,81.58477783203125
2010-01-28,81.5772476196289
2010-01-29,81.20133972167969
2010-02-01,81.20133972167969
2010-02-02,81.1487045288086
2010-02-03,81.8855209350586
2010-02-04,81.95320129394531
2010-02-05,81.6483154296875
2010-02-08,82.5546875
2010-02-09,82.48700714111328
2010-02-10,82.28400421142578
2010-02-11,81.60771179199219
2010-02-12,81.60887908935547
2010-02-15,81.67504119873047
2010-02-16,81.71484375
2010-02-17,81.82025146484375
2010-02-18,81.580322265625
2010-02-19,81.14588928222656
2010-02-22,81.10824584960938
2010-02-23,81.37873840332031
2010-02-24,81.55535888671875
2010-02-25,81.63068389892578
2010-02-26,81.7739028930664
2010-03-01,81.93757629394531
2010-03-02,81.91213989257812
2010-03-03,81.73091888427734
2010-03-04,81.98221588134766
2010-03-05,81.88521575927734
2010-03-08,81.8097915649414
2010-03-09,81.86286926269531
2010-03-10,81.46012878417969
2010-03-11,81.38417053222656
2010-03-12,81.25425720214844
2010-03-15,81.2684097290039
2010-03-16,81.19335174560547
2010-03-17,81.2193603515625
2010-03-18,81.17422485351562
2010-03-19,81.15758514404297
2010-03-22,81.42935180664062
2010-03-23,81.37286376953125
2010-03-24,81.35790252685547
2010-03-25,81.17668151855469
2010-03-26,81.29864501953125
2010-03-29,81.32887268066406
2010-03-30,81.37043762207031
2010-03-31,81.52513122558594
2010-04-01,81.27273559570312
2010-04-06,80.97025299072266
2010-04-07,81.02949523925781
2010-04-08,81.26382446289062
2010-04-09,80.93907165527344
2010-04-12,80.78033447265625
2010-04-13,81.04086303710938
2010-04-14,81.14486694335938
2010-04-15,81.13729858398438
2010-04-16,81.35530853271484
2010-04-19,81.37672424316406
2010-04-20,81.3371810913086
2010-04-21,81.38221740722656
2010-04-22,81.63697814941406
2010-04-23,81.54290008544922
2010-04-26,81.71434783935547
2010-04-27,81.94361114501953
2010-04-28,82.11767578125
2010-04-29,81.95775604248047
2010-04-30,82.27706146240234
2010-05-03,82.0130386352539
2010-05-04,82.4874267578125
2010-05-05,83.2764663696289
2010-05-06,83.43434143066406
2010-05-07,83.81783294677734
2010-05-10,82.78775787353516
2010-05-11,82.81031799316406
2010-05-12,82.83287048339844
2010-05-14,83.18624114990234
2010-05-17,83.4794692993164
2010-05-18,83.6223373413086
2010-05-19,83.8478775024414
2010-05-20,84.3140640258789
2010-05-21,84.44937896728516
2010-05-25,85.43431854248047
2010-05-26,84.8854751586914
2010-05-27,84.33659362792969
2010-05-28,84.3666763305664
2010-05-31,84.57720184326172
2010-06-01,84.72759246826172
2010-06-02,84.92304992675781
2010-06-03,84.64488220214844
2010-06-04,84.87796020507812
2010-06-07,85.24635314941406
2010-06-08,85.43431854248047
2010-06-09,84.82530975341797
2010-06-10,84.53209686279297
2010-06-11,84.64488220214844
2010-06-14,84.50203704833984
2010-06-15,84.42683410644531
2010-06-16,84.72006225585938
2010-06-17,84.68244934082031
2010-06-18,84.44186401367188
2010-06-21,84.11105346679688
2010-06-22,84.54711151123047
2010-06-23,84.79525756835938
2010-06-24,84.97569274902344
2010-06-25,85.08844757080078
2010-06-28,85.29145812988281
2010-06-29,85.4719009399414
2010-06-30,85.5846939086914
2010-07-01,85.99822235107422
2010-07-02,85.8553695678711
2010-07-05,85.95310974121094
2010-07-06,85.99822235107422
2010-07-07,85.98316955566406
2010-07-08,85.84784698486328
2010-07-09,85.97567749023438
2010-07-12,86.15612030029297
2010-07-13,86.02828979492188
2010-07-14,85.81026458740234
2010-07-15,85.75010681152344
2010-07-16,85.87792205810547
2010-07-19,85.87039947509766
2010-07-20,85.96814727783203
2010-07-21,84.79525756835938
2010-07-22,84.65238189697266
2010-07-23,84.47945404052734
2010-07-26,84.50203704833984
2010-07-27,83.9907455444336
2010-07-28,84.22381591796875
2010-07-29,84.60726928710938
2010-07-30,84.32159423828125
2010-08-02,84.26892852783203
2010-08-03,84.26892852783203
2010-08-04,84.29901885986328
2010-08-05,84.71253204345703
2010-08-06,84.74260711669922
2010-08-09,84.7350845336914
2010-08-10,85.12606811523438
2010-08-11,85.73506164550781
2010-08-12,85.76513671875
2010-08-13,85.61479187011719
2010-08-16,86.3441162109375
2010-08-17,86.03582000732422
2010-08-18,86.38919830322266
2010-08-19,86.3441162109375
2010-08-20,86.59971618652344
2010-08-23,86.57716369628906
2010-08-24,86.55459594726562
2010-08-25,87.11849975585938
2010-08-26,86.5395736694336
2010-08-27,86.81023406982422
2010-08-30,86.38919830322266
2010-08-31,86.283935546875
2010-09-01,86.2237777709961
2010-09-02,85.81775665283203
2010-09-03,85.2087631225586
2010-09-06,85.45685577392578
2010-09-07,85.15614318847656
2010-09-08,84.70500946044922
2010-09-09,84.37420654296875
2010-09-10,84.19374084472656
2010-09-13,83.9080581665039
2010-09-14,84.7350845336914
2010-09-15,84.44186401367188
2010-09-16,84.16365814208984
2010-09-17,84.75764465332031
2010-09-20,84.29901885986328
2010-09-21,84.55463409423828
2010-09-22,84.89298248291016
2010-09-23,85.17869567871094
2010-09-24,85.10348510742188
2010-09-27,85.36666107177734
2010-09-28,85.46439361572266
2010-09-29,85.40426635742188
2010-09-30,85.23131561279297
2010-10-01,85.22382354736328
2010-10-04,85.26890563964844
2010-10-05,84.7350845336914
2010-10-06,85.23131561279297
2010-10-07,85.05088806152344
2010-10-08,84.77268981933594
2010-10-11,84.83283996582031
2010-10-12,85.52454376220703
2010-10-13,85.32907104492188
2010-10-14,85.41927337646484
2010-10-15,84.68244934082031
2010-10-18,84.58473205566406
2010-10-19,84.54711151123047
2010-10-20,84.57720184326172
2010-10-21,84.65238189697266
2010-10-22,84.61481475830078
2010-10-25,84.72759246826172
2010-10-26,84.5245361328125
2010-10-27,84.2463607788086
2010-10-28,84.54711151123047
2010-10-29,84.75012969970703
2010-11-01,85.11854553222656
2010-11-02,84.7350845336914
2010-11-03,85.04337310791016
2010-11-04,84.63735961914062
2010-11-05,85.19373321533203
2010-11-08,84.96817779541016
2010-11-09,85.2087631225586
2010-11-10,84.79525756835938
2010-11-11,84.62982940673828
2010-11-12,84.37420654296875
2010-11-15,84.5696792602539
2010-11-16,84.57720184326172
2010-11-17,84.69752502441406
2010-11-18,84.35162353515625
2010-11-19,84.56216430664062
2010-11-22,84.58473205566406
2010-11-23,84.81778717041016
2010-11-24,84.2463607788086
2010-11-25,83.9757080078125
2010-11-26,83.98323059082031
2010-11-29,83.87044525146484
2010-11-30,84.4719467163086
2010-12-01,84.05841064453125
2010-12-02,83.9080581665039
2010-12-03,83.6223373413086
2010-12-06,83.8478775024414
2010-12-07,83.70503234863281
2010-12-08,83.63737487792969
2010-12-09,83.75016021728516
2010-12-10,83.34412384033203
2010-12-13,83.1035385131836
2010-12-14,82.56220245361328
2010-12-15,82.58476257324219
2010-12-16,81.998291015625
2010-12-17,82.39677429199219
2010-12-20,82.95317077636719
2010-12-21,82.9381332397461
2010-12-22,83.66744232177734
2010-12-23,83.30655670166016
2010-12-27,83.43434143066406
2010-12-28,83.72759246826172
2010-12-29,83.15619659423828
2010-12-30,83.59976196289062
2011-01-03,83.7576675415039
2011-01-04,83.94563293457031
2011-01-05,83.70503234863281
2011-01-06,83.08100128173828
2011-01-07,83.14114379882812
2011-01-10,83.59976196289062
2011-01-11,83.7576675415039
2011-01-12,82.99077606201172
2011-01-13,82.9757080078125
2011-01-14,82.69003295898438
2011-01-17,82.75018310546875
2011-01-18,81.38176727294922
2011-01-19,81.50960540771484
2011-01-20,81.20885467529297
2011-01-21,81.25395965576172
2011-01-24,81.67500305175781
2011-01-25,81.4644775390625
2011-01-26,81.51710510253906
2011-01-27,81.53965759277344
2011-01-28,81.53965759277344
2011-01-31,81.90055847167969
2011-02-01,81.83287811279297
2011-02-02,81.70509338378906
2011-02-03,81.47199249267578
2011-02-04,81.70509338378906
2011-02-07,81.52461242675781
2011-02-08,81.47952270507812
2011-02-09,80.93817901611328
2011-02-10,81.34418487548828
2011-02-11,81.39683532714844
2011-02-14,81.4644775390625
2011-02-15,81.56221771240234
2011-02-16,81.5772476196289
2011-02-17,81.69755554199219
2011-02-18,81.59981536865234
2011-02-21,81.54717254638672
2011-02-22,81.61483764648438
2011-02-23,81.65996551513672
2011-02-24,81.95320129394531
2011-02-25,81.50960540771484
2011-02-28,81.74266052246094
2011-03-01,81.70509338378906
2011-03-02,81.7727279663086
2011-03-03,81.65245819091797
2011-03-04,81.65245819091797
2011-03-07,81.49453735351562
2011-03-08,81.2990951538086
2011-03-09,81.29155731201172
2011-03-10,81.5772476196289
2011-03-11,81.96822357177734
2011-03-14,81.72762298583984
2011-03-15,82.42686462402344
2011-03-16,82.38174438476562
2011-03-17,82.53208923339844
2011-03-18,82.33665466308594
2011-03-21,81.95320129394531
2011-03-22,81.90807342529297
2011-03-23,81.90807342529297
2011-03-24,81.91558074951172
2011-03-25,81.78778076171875
2011-03-28,81.8930435180664
2011-03-29,81.9306411743164
2011-03-30,81.68252563476562
2011-03-31,81.53965759277344
2011-04-01,81.1712417602539
2011-04-04,80.87049865722656
2011-04-05,81.12616729736328
2011-04-06,80.62992095947266
2011-04-07,80.61488342285156
2011-04-08,80.18632507324219
2011-04-11,80.26901245117188
2011-04-12,80.14871978759766
2011-04-13,80.14871978759766
2011-04-14,80.14871978759766
2011-04-15,80.56974792480469
2011-04-18,80.36676788330078
2011-04-19,80.64495849609375
2011-04-20,80.4720230102539
2011-04-21,80.62239837646484
2011-04-26,81.0810317993164
2011-04-27,80.80284118652344
2011-04-28,80.75020599365234
2011-04-29,80.63743591308594
2011-05-02,80.93817901611328
2011-05-03,81.03589630126953
2011-05-04,80.73515319824219
2011-05-05,81.1562271118164
2011-05-06,81.37425994873047
2011-05-09,81.6900634765625
2011-05-10,81.87801361083984
2011-05-11,82.14116668701172
2011-05-12,82.29905700683594
2011-05-13,82.073486328125
2011-05-16,82.11859893798828
2011-05-17,82.17123413085938
2011-05-18,82.03590393066406
2011-05-19,82.01334381103516
2011-05-20,82.33665466308594
2011-05-23,82.59226989746094
2011-05-24,82.39677429199219
2011-05-25,82.4419174194336
2011-05-26,82.29905700683594
2011-05-27,82.62236785888672
2011-05-30,82.38174438476562
2011-05-31,82.70503997802734
2011-06-01,82.89301300048828
2011-06-03,83.0885009765625
2011-06-06,83.073486328125
2011-06-07,82.98323822021484
2011-06-08,83.20128631591797
2011-06-09,83.32913970947266
2011-06-10,83.57721710205078
2011-06-14,83.68250274658203
2011-06-15,83.697509765625
2011-06-16,83.78773498535156
2011-06-17,83.46443176269531
2011-06-20,83.94563293457031
2011-06-21,83.51705932617188
2011-06-22,83.61479949951172
2011-06-23,83.61479949951172
2011-06-24,83.72007751464844
2011-06-27,83.65242767333984
2011-06-28,83.78021240234375
2011-06-29,83.78021240234375
2011-06-30,83.42683410644531
2011-07-01,83.40428924560547
2011-07-04,83.80277252197266
2011-07-05,83.50952911376953
2011-07-06,84.08845520019531
2011-07-07,83.74263763427734
2011-07-08,84.00579071044922
2011-07-11,84.58473205566406
2011-07-12,84.43434143066406
2011-07-13,84.61481475830078
2011-07-14,84.65238189697266
2011-07-15,85.10348510742188
2011-07-18,85.33657836914062
2011-07-19,83.9606704711914
2011-07-20,83.91557312011719
2011-07-21,84.05841064453125
2011-07-22,84.04338836669922
2011-07-25,84.22381591796875
2011-07-26,84.20879364013672
2011-07-27,84.6598892211914
2011-07-28,84.6598892211914
2011-07-29,85.08844757080078
2011-08-02,85.63732147216797
2011-08-03,85.52454376220703
2011-08-04,85.87039947509766
2011-08-05,85.7877197265625
2011-08-08,86.29895782470703
2011-08-09,86.02828979492188
2011-08-10,86.46439361572266
2011-08-11,86.61475372314453
2011-08-12,86.0959701538086
2011-08-15,85.95310974121094
2011-08-16,86.283935546875
2011-08-17,87.21626281738281
2011-08-18,88.87786102294922
2011-08-19,88.50944519042969
2011-08-22,88.43424987792969
2011-08-23,88.06584167480469
2011-08-24,87.53201293945312
2011-08-25,87.28390502929688
2011-08-26,87.34405517578125
2011-08-29,86.81775665283203
2011-08-30,87.20870971679688
2011-08-31,86.7876968383789
2011-09-01,87.08090209960938
2011-09-02,87.59217834472656
2011-09-05,88.2763671875
2011-09-06,87.59967041015625
2011-09-07,87.17864990234375
2011-09-08,87.36659240722656
2011-09-09,87.14859771728516
2011-09-12,87.8853988647461
2011-09-13,87.74254608154297
